season,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
2017,Gerald McCoy,5528,DI,TB,15,5,1,,1,0,30,0,0,60.1,86.9,70.1,80.5,79.2,48.5,15,26,0,0,,15,6,0,3,0,0,6,0,1,0,0,807,805,43,562,1,199,0,2,474,333,0,26,29,7,0,47,0,0,0,
2017,Eric Berry,5530,S,KC,1,1,0,50,0,0,16,0,0,68.9,66.4,80.7,,56.6,81.3,0,0,0,0,17,0,0,0,0,78.1,2,0,0,8,6,38,70,20,0,0,20,0,10,50,0,32,26,4,6,0,4,0,0,33,4,16.5
2017,Joe Haden,5532,CB,PIT,11,3,0,56.8,0,0,25,0,0,66.8,66,86,77,52.3,47.5,0,1,0,1,54,21.4,6,3,1,88.9,25,1,0,34,565,378,614,10,0,0,10,0,0,604,7,229,4,4,19,0,44,2,1,437,159,17.5
2017,Tyson Alualu,5535,DI,PIT,16,12,1,,0,0,25,0,0,60.3,67.6,86.4,55.5,72.7,64.7,2,7,0,0,,6.1,2,0,0,0,0,4,0,3,0,9,434,431,47,219,35,130,0,3,253,172,0,19,19,2,0,13,0,0,0,
2017,Brandon Graham,5538,ED,PHI,15,4,1,100,0,2,24,1,1,69.4,89.7,42.4,85,82.2,66.1,4,44,0,0,12,9.5,4,0,5,116.7,1,11,0,0,0,8,663,663,3,42,499,119,0,0,469,186,0,36,34,12,1,59,0,12,1,12
2017,Earl Thomas III,5539,S,SEA,14,15,0,57.9,0,1,29,0,0,90.5,90.2,60.9,68,76.8,79.3,0,1,1,2,59,9.2,8,5,1,80.9,11,0,0,79,8,543,921,3,0,0,3,0,766,918,2,376,65,14,64,1,19,1,2,160,95,14.5
2017,Jason Pierre-Paul,5540,ED,NYG,16,11,2,,0,2,21,0,0,71.4,69.1,57.6,62.4,69.4,77.9,5,40,0,0,,3.7,2,1,5,0,0,9,0,13,0,26,1010,995,3,32,802,158,0,15,585,399,2,37,41,4,0,54,0,0,0,
2017,Derrick Morgan,5541,ED,TEN,14,10,1,83.3,1,0,31,2,0,58.3,66.8,71.4,69,58.5,68.8,3,40,0,0,80,7.4,2,0,2,146.5,10,9,0,17,1,56,716,683,0,1,674,8,0,33,418,242,15,14,15,1,12,52,1,163,127,16.3
2017,Sean Weatherspoon,5544,LB,ATL,2,0,0,,0,0,2,0,0,,39,68,,48.3,73.3,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,7,1,6,0,0,1,0,0,0,0,0,0,
2017,Kareem Jackson,5545,CB,HST,16,9,0,72.1,1,1,13,0,0,57.9,66.1,87.1,67,90.3,64.7,1,3,0,1,54,11.3,9,5,6,112.5,62,1,0,71,297,512,868,13,0,0,13,0,2,855,29,327,485,24,62,3,86,5,4,818,230,13.2
2017,Devin McCourty,5552,S,NE,16,13,0,61.8,0,0,19,1,0,61.3,68.1,87,68.2,82.3,84.6,0,1,0,1,75,6.9,7,3,0,102.4,34,1,0,269,31,660,1030,15,0,0,15,0,581,1015,4,366,134,25,81,2,55,2,4,424,136,12.5
2017,Jerry Hughes,5556,ED,BUF,16,11,0,100,0,1,4,0,0,50.1,75,40.9,69.2,86,29.3,9,32,0,0,19,24.1,13,0,6,118.8,1,4,0,1,0,8,735,734,0,5,720,9,0,1,453,274,0,29,30,12,1,45,0,19,9,19
2017,Patrick Robinson,5557,CB,PHI,16,4,0,55.6,0,0,24,0,0,89.9,87.5,86.3,61.1,61.5,54.7,0,1,0,4,77,18.2,10,13,2,70.1,45,1,0,33,159,525,710,9,0,0,9,0,13,701,8,177,496,19,41,3,81,2,3,582,318,12.9
2017,Nate Allen,5562,S,MIA,7,8,0,88.9,0,0,17,0,0,52.8,50.2,83.4,52.7,48.6,29,0,0,0,0,30,18.5,5,1,0,155.8,8,0,0,64,1,225,362,5,0,0,5,0,257,357,4,133,35,5,14,0,9,0,1,115,41,14.4
2017,T.J. Ward,5563,S,TB,12,6,0,64.3,0,0,30,1,0,58.9,66.8,36.8,55.1,84,78.3,0,1,0,0,22,8.5,4,3,3,128,9,0,0,178,10,238,405,7,0,0,7,0,149,398,5,162,61,12,37,1,14,1,2,110,30,12.2
2017,Arrelious Benn,5564,WR,JAX,1,0,0,,0,0,15,0,0,,60,60,60,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
2017,Rob Gronkowski,5567,TE,NE,1,0,0,0,1,0,19,0,0,60,60,62.6,,,,0,0,0,0,,,0,1,9,39.6,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
2017,Lamarr Houston,5569,ED,CHI,10,3,1,,0,1,6,1,1,86.4,65.1,49.6,59.9,62.6,36.2,4,19,0,0,,33.3,6,0,2,0,0,5,0,7,1,23,377,362,0,2,358,2,0,15,246,108,7,13,9,3,0,28,0,0,0,
2017,Linval Joseph,5571,DI,MIN,16,14,0,,0,0,18,1,0,79.5,90,47.4,76.9,89.9,70.2,7,19,0,0,,3.1,2,1,4,0,0,4,0,0,0,0,663,663,425,236,0,2,0,0,369,294,0,35,49,3,0,30,0,0,0,
2017,Carlos Dunlap,5579,ED,CIN,16,2,7,50,2,1,7,0,0,66.7,77.4,77.9,70.5,70.2,64,14,50,1,1,4,12.5,5,0,2,16.7,1,8,0,3,0,21,876,873,0,30,781,62,0,3,550,305,0,29,33,4,2,72,0,4,7,4
2017,Sean Lee,5580,LB,DAL,11,22,0,77.4,0,0,9,0,0,72.5,82.1,53.3,56.8,90.2,83.2,1,3,0,1,20,6.3,7,0,1,78.9,41,0,0,544,6,376,622,14,0,0,14,0,9,608,27,219,49,42,82,15,53,4,0,257,163,6.3
2017,Morgan Burnett,5596,S,GB,12,8,0,72.1,1,0,12,0,0,66.5,67.8,83.5,47,69.7,84.1,0,4,0,0,71,4.3,3,3,1,130.6,31,0,0,335,18,386,724,32,0,0,32,0,95,692,28,310,244,23,58,5,43,4,5,306,200,9.9
2017,Earl Mitchell,5605,DI,SF,16,11,4,100,0,0,28,1,0,40,53.3,56.4,68.1,50.5,54.6,2,6,0,0,11,10.5,4,0,3,112.5,1,1,0,0,0,6,622,622,448,170,0,4,0,0,272,344,0,18,23,5,1,9,0,11,4,11
2017,Corey Peters,5607,DI,ARZ,12,2,1,,0,0,1,0,0,64,72,56.2,61.6,75.5,75.5,3,9,0,0,,4.8,1,0,2,0,0,1,0,0,0,3,442,441,204,220,0,17,0,1,266,173,0,18,18,4,0,13,0,0,0,
2017,Andre Roberts,5612,WR,ATL,1,0,0,,0,0,2,0,0,60.7,70.2,60,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2017,NaVorro Bowman,5615,LB,OAK,15,16,0,81,0,0,23,1,0,58.9,67.6,66.1,66.1,74,68.8,4,3,0,1,26,11.5,14,3,3,106.9,47,2,0,939,1,538,997,9,0,0,9,0,5,988,64,395,43,49,92,5,58,9,3,420,244,8.9
2017,Everson Griffen,5624,ED,MIN,15,7,1,100,1,3,18,0,0,62.1,86.8,52.1,85.9,74.4,62.1,11,38,0,0,13,12.5,5,0,5,118.8,1,12,0,1,0,7,791,789,0,4,749,36,0,2,511,273,0,33,28,4,1,61,0,13,8,13
2017,Alterraun Verner,5628,CB,MIA,7,0,0,29.4,0,1,17,0,0,54.7,54.3,80.7,55.1,53.1,35.9,0,1,0,0,69,22.2,2,3,3,76.8,5,0,0,13,125,115,157,1,0,0,1,0,1,156,2,40,16,2,7,0,17,1,1,123,37,24.6
2017,Geno Atkins,5643,DI,CIN,16,11,0,,0,0,7,0,0,58.7,90.7,68.4,90.3,81.6,60.9,10,50,0,0,,7.5,3,0,2,0,0,10,0,3,0,2,754,751,64,652,1,34,0,3,501,251,0,32,26,1,0,70,0,0,0,
2017,Al Woods,5646,DI,IND,16,9,1,,0,0,14,0,0,60,87.7,89,59.8,89.7,77.6,1,7,0,0,,2.4,1,0,0,0,0,1,0,0,0,0,564,563,419,144,0,0,0,1,236,328,0,28,32,5,0,9,0,0,0,
2017,Kam Chancellor,5656,S,SEA,9,6,0,62.1,0,1,29,0,0,72.7,77.7,83.6,55.9,81.1,66.8,0,1,0,0,35,11.1,6,2,0,95,18,0,1,230,27,379,598,76,0,0,76,0,192,522,5,214,73,19,42,3,29,1,1,207,99,11.5
2017,Sherrick McManis,5667,CB,CHI,7,0,0,100,0,0,6,0,0,74.4,75.3,77,65.4,61.5,72.5,0,2,0,0,12,0,0,0,0,116.7,1,0,0,3,9,15,31,9,0,0,9,0,1,22,11,5,9,1,1,0,1,2,0,12,0,12
2017,Nolan Carroll,5668,CB,DAL,2,0,0,100,0,0,9,0,0,53.8,48.2,78.3,,28.9,28.4,0,0,0,0,27,37.5,3,0,0,118.8,6,0,0,3,79,60,82,0,0,0,0,0,0,82,0,22,0,2,5,0,6,0,0,94,54,15.7
2017,Cam Thomas,5669,DI,KC,1,0,0,,0,0,16,0,0,,54.5,73.8,55.1,57.2,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,15,15,9,6,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,
2017,Arthur Jones,5680,DI,WAS,1,0,0,,0,0,32,0,0,,49.3,75.4,51.5,54.5,,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,23,23,0,14,0,9,0,0,16,7,0,0,0,0,0,1,0,0,0,
2017,Reshad Jones,5686,S,MIA,16,14,0,70.3,0,0,17,3,2,56.1,68.4,66.6,68.7,86.4,80.4,1,3,0,2,44,9.3,12,3,4,120.9,26,1,0,311,20,560,1015,73,0,0,73,0,512,942,47,408,99,37,103,4,37,5,6,384,162,14.8
2017,Arthur Moats,5701,ED,PIT,12,0,0,50,0,0,25,0,0,57.8,52.9,81.7,64.6,42.9,39,1,3,0,0,37,20,1,0,0,95.8,1,0,0,23,0,20,84,59,0,0,59,0,0,25,29,35,2,1,4,0,2,4,0,37,36,37
2017,Joe Webb III,5722,WR,BUF,1,0,0,,0,0,4,0,0,,60,60,,60,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
2017,Willie Young,5736,ED,CHI,4,2,0,100,0,0,6,0,0,33.5,56,82.6,60.4,61.9,78.1,2,2,0,0,10,0,0,0,1,93.8,2,2,0,0,0,11,119,119,0,0,119,0,0,0,67,41,0,4,5,0,2,6,0,13,6,6.5
2017,Dekoda Watson,5740,ED,SF,8,0,0,66.7,0,0,28,0,0,60.7,63.3,28,64.4,64.3,39.7,0,7,0,0,9,25,1,0,1,77.1,2,0,0,3,0,6,88,85,0,5,74,6,0,3,65,17,0,2,3,0,3,7,0,14,8,7
2017,Kurt Coleman,5767,S,CAR,12,7,0,81.8,0,0,5,1,0,47.1,53.5,85.9,51.6,72,71.9,0,2,0,0,54,10.4,8,2,1,116.5,27,0,0,199,3,474,715,24,0,0,24,0,399,691,16,225,90,20,62,3,33,2,1,315,151,11.7
2017,Robert McClain,5771,CB,TB,14,4,0,75.4,0,0,30,0,0,65.6,64.1,59.6,50.4,58.1,71.3,0,1,1,3,24,10.6,5,2,3,80.3,46,0,0,40,210,439,690,21,0,0,21,0,3,669,7,244,415,7,38,1,61,1,1,445,206,9.7
2017,Rafael Bush,5779,S,NO,13,2,0,60,0,0,20,0,0,64.1,67,30.6,65.5,71.3,65.5,1,2,0,0,12,9.5,2,0,1,94.9,9,1,0,79,17,120,183,19,0,0,19,0,29,164,18,45,37,9,17,0,15,4,1,74,46,8.2
2017,Kyle Love,5806,DI,CAR,16,2,0,,0,0,5,0,0,58.1,58.1,86.2,63.1,50.4,59.3,3,11,0,0,,9.1,1,0,0,0,0,4,0,0,0,2,377,377,107,198,2,70,0,0,250,125,0,8,8,0,0,18,0,0,0,
2017,Vincent Rey,5811,LB,CIN,14,11,0,75.6,0,0,7,0,0,57.3,56.3,83.6,56.4,55.4,77.1,0,4,0,1,42,6,5,0,1,96.9,31,0,0,507,2,307,607,30,0,0,30,0,5,577,23,277,63,35,67,1,41,4,1,333,174,10.7
2017,Darian Stewart,5820,S,DEN,16,6,0,76.7,1,0,10,0,0,56,61.9,62.7,59.9,72.7,55.9,0,2,0,3,64,17.1,13,2,3,103.7,23,0,0,273,21,497,888,34,0,0,34,0,494,854,16,375,66,25,57,4,30,2,4,272,104,11.8
2017,Ben Garland,5839,G,ATL,2,0,0,,0,0,2,0,0,,30.6,71.5,60,41.9,23,0,0,0,0,,100,1,0,4,0,0,0,0,0,0,0,5,5,2,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,
2017,Tramaine Brock Sr.,5903,CB,MIN,6,1,0,66.7,0,0,18,0,0,51.7,45,0,,61.2,80,0,0,0,0,25,0,0,0,2,123.4,6,0,0,2,49,40,51,0,0,0,0,0,0,51,0,11,0,0,5,0,9,0,1,62,14,10.3
2017,Chris Maragos,5906,S,PHI,1,0,0,100,0,0,24,0,0,54.2,56.9,76.7,,69.4,40.2,0,0,0,0,16,25,2,0,0,118.8,1,0,0,10,0,53,70,1,0,0,1,0,58,69,0,17,1,0,6,0,1,0,0,16,1,16
2017,Barry Church,5924,S,JAX,16,10,0,60.7,0,0,15,0,0,70.3,73.4,84.5,65.3,73.9,60.6,1,0,1,4,52,12.2,10,3,0,63.1,17,2,0,407,14,584,986,60,0,0,60,0,436,926,19,383,69,22,62,3,28,3,1,256,88,15.1
2017,Frank Zombo,5945,ED,KC,15,3,0,66.7,0,0,16,1,0,53.9,54.4,86.6,51.4,58.2,50.2,3,16,0,0,13,10.8,4,0,1,116.7,4,2,0,10,1,51,588,572,0,0,572,0,0,16,283,254,5,21,30,4,6,21,1,28,17,7
2017,Anthony Levine,6013,S,BLT,16,2,1,70,0,0,3,1,0,81.3,81.1,85.9,67,64.3,75.8,0,6,0,1,15,4.8,1,1,0,59.2,14,3,0,133,6,201,264,75,0,0,75,0,6,189,42,21,43,15,18,1,20,9,0,94,49,6.7
2017,Marcus Sherels,6017,CB,MIN,3,0,0,50,0,0,18,0,0,63.6,63.6,73.9,,60,27.9,0,0,0,0,7,50,1,0,0,58.3,1,0,0,0,7,18,21,0,0,0,0,0,0,21,0,3,13,0,1,0,2,0,0,7,3,7
2017,Junior Galette,6018,ED,WAS,16,2,1,100,0,1,32,0,0,63.3,83.8,40.9,85.2,68.9,71.5,9,25,0,0,12,6.3,1,0,3,116.7,1,3,0,12,0,13,407,390,0,0,388,2,0,17,258,136,5,9,13,1,1,37,0,12,4,12
2017,Mitch Unrein,6031,DI,CHI,12,9,0,,0,0,6,0,0,65.5,84.9,84.6,59.3,88.4,63.6,2,6,0,0,,8.1,3,0,0,0,0,2,0,0,0,0,389,389,65,217,6,101,0,0,189,200,0,22,25,2,0,10,0,0,0,
2017,George Johnson,6112,ED,NO,7,0,0,,0,0,20,0,0,60,60,87.1,54.4,64.9,29.9,2,9,0,0,,33.3,1,0,0,0,0,3,0,0,0,1,201,201,0,15,181,5,0,0,141,59,0,5,2,1,0,14,0,0,0,
2017,Andrew Sendejo,6118,S,MIN,13,13,0,58.3,0,0,18,0,0,76,77.2,61.9,52,78.3,78.1,0,0,0,2,38,10.7,9,6,1,69.6,14,0,0,161,7,484,778,34,0,0,34,0,484,744,7,287,91,14,62,1,24,0,1,229,35,16.4
2017,Von Miller,6154,ED,DEN,16,6,3,50,6,2,10,1,0,66.6,91.5,3.4,90.9,91.7,79.5,12,61,0,0,11,7.7,4,0,14,106.3,1,10,0,18,0,33,846,818,0,0,818,0,0,28,471,342,10,44,42,7,2,83,1,11,0,11
2017,Marcell Dareus,6155,DI,JAX,14,4,0,,0,0,15,0,0,66.7,73.7,71.1,63.8,72.4,60.8,2,6,0,0,,7.7,2,0,1,0,0,2,0,0,0,0,416,416,139,273,0,4,0,0,216,200,0,20,20,0,0,10,0,0,0,
2017,A.J. Green,6156,WR,CIN,1,0,0,0,0,0,7,0,0,68.2,69.2,64.6,,,,0,0,0,0,,,0,1,5,39.6,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,
2017,Patrick Peterson,6157,CB,ARZ,16,3,0,46.7,1,0,1,1,0,68.4,69.2,89.6,,64.9,69.9,0,0,0,1,55,10,4,8,7,83.6,28,0,0,38,884,630,1013,0,0,0,0,0,1,1013,0,383,88,10,33,0,60,0,4,394,106,14.1
2017,J.J. Watt,6163,DI,HST,5,4,2,,1,0,13,0,0,60.1,86,58,75,83.1,27.7,5,10,0,0,,27.8,5,0,1,0,0,0,0,1,0,0,217,216,0,47,109,60,0,1,125,92,0,7,9,2,0,15,0,0,0,
2017,Robert Quinn,6166,ED,LA,15,5,1,100,3,1,26,0,0,56.3,58.7,9.7,62.2,66.8,66.3,6,23,0,0,15,8.7,2,0,8,117.7,4,9,0,0,0,20,629,627,0,2,624,1,0,2,402,207,2,16,16,3,4,38,0,49,34,12.3
2017,Ryan Kerrigan,6168,ED,WAS,16,5,0,66.7,0,3,32,0,0,53.7,84.2,83.2,84.6,71.2,80.5,4,42,1,1,29,3.3,1,0,1,58.3,4,18,0,5,0,49,820,799,0,7,790,2,0,21,438,333,16,34,24,4,6,64,0,58,42,14.5
2017,Corey Liuget,6170,DI,LAC,12,4,0,,1,1,27,0,0,67.2,77.6,69.1,72.2,67.5,29.2,2,23,0,0,,21.1,4,0,1,0,0,2,0,4,0,6,415,411,27,326,4,54,0,4,254,155,0,11,11,2,0,27,0,0,0,
2017,Prince Amukamara,6171,CB,CHI,14,2,0,60.8,0,0,6,1,0,71.5,73.3,65,,77.4,82.6,0,0,0,0,37,3.8,2,5,7,89.1,31,0,0,47,771,513,849,14,0,0,14,0,5,835,0,336,12,10,48,0,51,0,1,365,90,11.8
2017,Adrian Clayborn,6172,ED,ATL,16,6,0,,0,2,2,2,1,72.1,84.5,33.9,87.2,58.8,65.8,8,37,0,0,,11.8,2,0,5,0,0,10,0,8,0,4,555,545,2,11,480,52,0,10,423,128,1,16,9,0,0,55,0,0,0,
2017,Cameron Jordan,6176,ED,NO,16,7,10,80,1,1,20,0,0,86.2,90.8,58.9,87.9,85.8,59.5,14,47,1,1,11,12,6,1,5,42.1,4,14,0,2,0,29,987,985,3,20,843,119,0,2,591,367,0,40,37,3,5,75,0,18,3,4.5
2017,Jimmy Smith,6179,CB,BLT,12,2,0,57.5,2,0,3,1,1,84.1,81.9,87.8,60,61.5,84.4,0,0,1,3,39,3.4,1,6,5,49.2,23,0,0,30,543,355,601,9,0,0,9,0,4,592,1,245,15,6,26,1,40,0,0,292,107,12.7
2017,Muhammad Wilkerson,6182,DI,NYJ,13,15,3,,0,0,22,0,0,58.7,68.6,58.3,60.3,73.1,58.9,3,19,0,1,,8.7,4,0,3,0,0,3,0,1,0,4,698,697,76,417,96,108,0,1,391,303,0,24,27,3,0,25,0,0,0,
2017,Cameron Heyward,6183,DI,PIT,15,7,2,,1,2,25,1,0,70.3,89.8,57.5,82,83.9,60,9,39,0,0,,8.1,3,1,4,0,0,14,0,14,0,8,782,768,78,392,65,233,0,14,467,307,0,31,27,8,0,62,0,0,0,
2017,Jabaal Sheard,6189,ED,IND,16,4,5,80,1,2,14,0,0,46.3,85.1,37.7,86.3,79.8,34.9,8,54,0,0,33,23.2,13,0,6,118.8,4,5,0,8,0,37,900,884,0,7,863,14,0,16,476,387,8,38,39,6,5,67,0,84,24,21
2017,Akeem Ayers,6191,LB,NYG,3,1,0,,0,0,21,0,0,,65.9,68.8,55.6,67.3,71.4,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,5,3,0,1,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,
2017,Bruce Carter,6192,LB,NYJ,5,0,0,,0,0,22,0,0,62,40.7,72,55.8,43.9,21.7,0,0,0,0,,100,1,0,0,0,0,0,0,0,0,3,11,9,0,0,9,0,0,2,3,5,1,0,0,0,0,0,0,0,0,
2017,Jarvis Jenkins,6193,DI,KC,11,2,0,,0,0,16,0,0,57.3,59.3,29.1,54.7,69,28.9,3,4,0,0,,31.3,5,0,2,0,0,1,0,1,0,1,220,219,31,136,14,38,0,1,123,96,0,7,9,1,0,8,0,0,0,
2017,Brooks Reed,6194,ED,ATL,16,7,0,100,0,0,2,0,0,78.2,83.3,89.5,75.6,74.1,50.8,3,15,0,0,2,17.1,7,0,0,79.2,1,4,0,2,0,3,414,410,0,0,404,6,0,4,199,212,1,29,27,2,1,22,0,2,6,2
2017,Marcus Gilchrist,6202,S,HST,16,6,0,60,0,1,13,0,0,63.2,64.5,61.5,57.4,67,63.3,0,1,0,1,48,13.1,8,3,3,78.6,18,1,0,324,21,488,813,5,0,0,5,0,356,808,13,312,107,12,47,1,30,2,1,211,65,11.7
2017,Stephen Paea,6205,DI,DAL,4,0,0,100,0,0,9,0,0,59.9,45.9,83,55.7,40.9,69,0,2,0,0,6,0,0,0,0,91.7,1,0,0,0,0,2,145,145,48,88,1,8,0,0,88,55,0,2,3,2,1,2,0,6,0,6
2017,Terrell McClain,6217,DI,WAS,12,1,0,,0,0,32,1,0,61.7,45.2,83.7,53.8,42.7,56.9,1,3,0,0,,8.7,2,0,0,0,0,2,0,0,0,1,328,328,34,143,2,149,0,0,160,167,0,11,20,1,0,6,0,0,0,
2017,Kelvin Sheppard,6220,LB,NYG,7,6,0,72.4,0,0,21,0,0,56.5,57,83.2,50.9,59.4,82.3,1,1,0,2,81,4.1,2,2,0,108.8,21,0,0,338,0,203,386,19,0,0,19,0,0,367,19,164,29,17,41,2,29,2,2,379,278,18
2017,Justin Houston,6222,ED,KC,15,6,4,78.6,0,0,16,1,1,62.8,81.4,65.5,77.9,79.3,59.9,9,36,0,0,69,12.1,7,0,3,106.3,11,10,0,18,1,136,950,900,0,0,892,8,0,50,440,374,31,42,45,6,14,55,0,133,69,12.1
2017,Jurrell Casey,6229,DI,TEN,16,9,1,,1,1,31,0,0,54.8,82.3,60.2,73.7,81.2,67.1,15,32,0,0,,6.3,4,0,3,0,0,7,0,40,0,3,866,826,33,443,80,270,0,40,576,287,0,42,51,7,0,54,0,0,0,
2017,Mason Foster,6236,LB,WAS,5,7,0,68.4,0,0,32,1,0,57.7,64.5,81.4,65.3,67.3,58.4,1,11,0,1,69,13.5,5,0,0,85.9,13,2,0,263,0,141,288,8,0,0,8,0,2,280,39,108,15,14,25,1,19,14,0,222,120,17.1
2017,Allen Bailey,6238,DI,KC,14,9,1,,1,0,16,0,0,65.6,56.7,77,59,52.5,29,1,27,0,0,,20,8,0,1,0,0,2,0,0,0,0,626,626,56,362,83,125,0,0,385,241,0,21,23,6,0,30,0,0,0,
2017,Shareece Wright,6241,CB,BUF,12,3,0,63.4,0,1,4,1,0,66.2,60.5,46.6,51.2,41.9,41.4,0,0,0,1,40,19.6,10,2,1,84.2,26,0,0,24,342,263,456,18,0,0,18,0,1,438,3,190,70,11,38,2,41,0,1,308,83,11.8
2017,Chris Conte,6245,S,TB,16,1,0,55.2,1,3,30,0,0,72,66.5,31,58.4,55.5,54.6,0,2,0,1,44,16,13,5,4,70.5,16,0,0,324,9,452,774,14,0,0,14,0,317,760,7,315,109,18,67,0,29,2,0,256,125,16
2017,K.J. Wright,6251,LB,SEA,15,22,0,67.1,0,0,29,1,0,65.5,68.7,48.5,59.7,72.6,77.1,2,7,0,1,75,7.7,8,5,3,87.4,47,0,0,733,32,527,956,104,0,0,104,0,7,852,62,367,80,38,74,5,70,9,1,513,280,10.9
2017,Da'Norris Searcy,6252,S,TEN,14,7,0,20,0,0,31,0,0,69.8,69.2,84,63.9,58.7,44.7,1,0,0,1,8,22.6,7,2,0,0,1,0,0,101,6,212,365,20,0,0,20,0,211,345,7,146,27,4,17,0,5,1,0,8,7,8
2017,Sam Acho,6255,ED,CHI,16,9,1,93.8,0,1,6,1,0,36.2,59.8,87.3,61.8,68.2,86.6,12,13,0,0,16,3,1,0,0,97.7,15,4,0,6,0,104,639,579,0,0,579,0,0,60,250,285,54,20,23,0,16,29,0,119,61,7.9
2017,Chris Prosinski,6273,S,CHI,3,0,0,60,0,0,6,0,0,60.4,63.8,79.6,,68.3,86.1,0,0,0,0,17,0,0,0,0,81.3,3,0,0,37,0,80,128,1,0,0,1,0,82,127,0,48,8,2,7,0,5,0,0,35,17,11.7
2017,Taiwan Jones,6277,HB,BUF,1,0,0,,0,0,4,0,0,,60.4,89.4,,60,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
2017,Davon House,6283,CB,GB,12,5,0,63.5,3,0,12,0,0,60,62.3,27.4,84.6,73.4,74.9,0,0,0,1,56,8.7,4,3,4,107.1,33,1,0,44,582,390,658,6,0,0,6,0,0,652,1,267,26,11,37,3,52,1,3,510,116,15.5
2017,Buster Skrine,6289,CB,NYJ,15,7,0,61.5,2,2,22,2,0,61.4,65.9,19.8,63.5,86.9,60.2,1,1,0,1,47,12.8,10,9,13,99.6,59,1,0,100,320,582,1010,6,0,0,6,0,0,1004,22,406,584,20,61,2,96,3,6,686,288,11.6
2017,Karl Klug,6294,DI,TEN,15,4,0,,0,0,31,0,0,60.7,59.3,63.5,55.6,63.2,54.1,1,7,0,0,,10,2,0,1,0,0,2,0,1,0,3,327,324,18,200,26,80,0,3,208,116,0,11,14,2,0,10,0,0,0,
2017,Jeremy Kerley,6305,WR,NYJ,1,0,0,,0,0,22,0,0,,60,60,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2017,Richard Sherman,6306,CB,SEA,9,5,0,46.2,4,0,29,1,0,74.1,77.1,23.9,56.4,90.1,90.2,0,0,0,2,27,0,0,5,8,60.8,18,0,0,50,473,358,572,26,0,0,26,0,1,546,3,211,22,10,33,1,39,0,2,230,60,12.8
2017,Chris Carter,6314,ED,WAS,3,0,0,,0,0,32,0,0,,61.4,97.9,58.4,60,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,
2017,Pernell McPhee,6317,ED,CHI,13,4,2,100,0,1,6,0,0,87.8,77.9,85.4,65.6,70.1,64.2,6,7,0,0,5,16.7,4,0,0,80.2,4,4,0,3,0,44,385,373,0,0,373,0,0,12,197,144,9,15,16,1,4,17,0,13,20,3.3
2017,Byron Maxwell,6325,CB,SEA,9,6,0,69.1,1,2,29,0,0,69.8,72.7,85.8,,76.9,71.7,0,0,0,1,51,7.7,4,5,3,110.9,38,0,0,50,492,332,580,11,0,0,11,0,0,569,0,248,27,18,42,0,55,0,3,536,96,14.1
2017,Jordan Todman,6335,HB,HST,2,0,0,,0,0,13,0,0,,60,60,60,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
